layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IPv6,91,UDP,51,CoAP,43.0,1655374275.6025074,91,,,50:02:91:13:70:30,50:02:91:AD:25:E1,0.0,5683.0,56866.0,COAP,COAP.pcapng,1495,50:02:91:13:70:30,50:02:91:AD:25:E1,Raw,37.0,,,,,,17.0,17.0,47061.0
IPv6,120,UDP,80,CoAP,72.0,1655374275.602568,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1496,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,66,UDP,26,CoAP,18.0,1655374275.6027448,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1497,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,43439.0
IPv6,120,UDP,80,CoAP,72.0,1655374275.60279,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1498,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,66,UDP,26,CoAP,18.0,1655374275.6028905,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1499,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,43439.0
IPv6,120,UDP,80,CoAP,72.0,1655374275.6029253,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1500,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,66,UDP,26,CoAP,18.0,1655374275.603011,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1501,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,43439.0
IPv6,120,UDP,80,CoAP,72.0,1655374275.6030426,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1502,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.60315,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1503,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.60319,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1504,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6032932,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1505,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6033769,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1506,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6034892,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1507,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6035533,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1508,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6036634,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1509,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6037126,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1510,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.603788,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1511,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.603831,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1512,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6039104,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1513,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.603951,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1514,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6040206,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1515,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6040518,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1516,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6041243,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1517,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6041546,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1518,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6042397,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1519,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.604276,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1520,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6043544,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1521,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.604393,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1522,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6044846,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1523,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6045227,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1524,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6046145,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1525,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6046536,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1526,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6047423,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1527,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6047835,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1528,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6048748,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1529,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6049128,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1530,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6050043,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1531,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.605054,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1532,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.605117,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1533,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,121,UDP,81,CoAP,73.0,1655374275.6051571,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1534,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,43439.0
IPv6,67,UDP,27,CoAP,19.0,1655374275.6052172,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,52863.0,5683.0,COAP,COAP.pcapng,1535,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,43439.0
IPv6,59,UDP,19,CoAP,11.0,1655374275.6052685,59,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,52863.0,COAP,COAP.pcapng,1536,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,2.0,,,,,,20.0,20.0,43439.0
IPv6,62,UDP,22,CoAP,14.0,1655374275.6132233,62,,,50:02:91:0B:8F:E6,50:02:91:13:70:30,0.0,40291.0,5683.0,COAP,COAP.pcapng,1537,50:02:91:0B:8F:E6,50:02:91:13:70:30,None,0.0,,,3.0,48.0,14.0,2.0,2.0,32145.0
IPv6,78,UDP,38,CoAP,30.0,1655374275.6133215,78,,,50:02:91:13:70:30,50:02:91:0B:8F:E6,0.0,5683.0,40291.0,COAP,COAP.pcapng,1538,50:02:91:13:70:30,50:02:91:0B:8F:E6,Raw,22.0,,,,,,2.0,2.0,32145.0
IPv6,69,UDP,29,CoAP,21.0,1655374276.505144,69,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,47995.0,5683.0,COAP,COAP.pcapng,1539,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,21.0,18.0,18.0,39071.0
IPv6,121,UDP,81,CoAP,73.0,1655374276.505266,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,47995.0,COAP,COAP.pcapng,1540,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,39071.0
IPv6,71,UDP,31,CoAP,23.0,1655374276.5054443,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,47995.0,5683.0,COAP,COAP.pcapng,1541,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,39071.0
IPv6,121,UDP,81,CoAP,73.0,1655374276.5055215,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,47995.0,COAP,COAP.pcapng,1542,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,39071.0
IPv6,71,UDP,31,CoAP,23.0,1655374276.505645,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,47995.0,5683.0,COAP,COAP.pcapng,1543,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,39071.0
IPv6,121,UDP,81,CoAP,73.0,1655374276.5057194,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,47995.0,COAP,COAP.pcapng,1544,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,39071.0
IPv6,71,UDP,31,CoAP,23.0,1655374276.5058322,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,47995.0,5683.0,COAP,COAP.pcapng,1545,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,39071.0
IPv6,121,UDP,81,CoAP,73.0,1655374276.5059054,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,47995.0,COAP,COAP.pcapng,1546,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,39071.0
IPv6,71,UDP,31,CoAP,23.0,1655374276.5060186,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,47995.0,5683.0,COAP,COAP.pcapng,1547,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,39071.0
IPv6,121,UDP,81,CoAP,73.0,1655374276.5060782,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,47995.0,COAP,COAP.pcapng,1548,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,39071.0
IPv6,71,UDP,31,CoAP,23.0,1655374276.506257,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,47995.0,5683.0,COAP,COAP.pcapng,1549,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,39071.0
IPv6,100,UDP,60,CoAP,52.0,1655374276.5063314,100,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,47995.0,COAP,COAP.pcapng,1550,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,43.0,,,,,,18.0,18.0,39071.0
IPv6,63,UDP,23,CoAP,15.0,1655374276.5096352,63,,,50:02:91:49:DD:88,50:02:91:13:70:30,0.0,43869.0,5683.0,COAP,COAP.pcapng,1551,50:02:91:49:DD:88,50:02:91:13:70:30,None,0.0,,,3.0,48.0,15.0,12.0,12.0,35349.0
IPv6,68,UDP,28,CoAP,20.0,1655374276.5097325,68,,,50:02:91:13:70:30,50:02:91:49:DD:88,0.0,5683.0,43869.0,COAP,COAP.pcapng,1552,50:02:91:13:70:30,50:02:91:49:DD:88,Raw,12.0,,,,,,12.0,12.0,35349.0
IPv6,62,UDP,22,CoAP,14.0,1655374276.5381596,62,,,50:02:91:69:44:97,50:02:91:13:70:30,0.0,57917.0,5683.0,COAP,COAP.pcapng,1553,50:02:91:69:44:97,50:02:91:13:70:30,None,0.0,,,3.0,48.0,14.0,14.0,14.0,48006.0
IPv6,78,UDP,38,CoAP,30.0,1655374276.5382664,78,,,50:02:91:13:70:30,50:02:91:69:44:97,0.0,5683.0,57917.0,COAP,COAP.pcapng,1554,50:02:91:13:70:30,50:02:91:69:44:97,Raw,22.0,,,,,,14.0,14.0,48006.0
IPv6,64,UDP,24,CoAP,16.0,1655374276.5453596,64,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1555,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,16.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.545532,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1556,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5457563,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1557,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.545858,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1558,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5460856,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1559,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.54616,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1560,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5463386,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1561,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5464244,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1562,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5466063,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1563,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.546673,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1564,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5467825,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1565,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5468402,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1566,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5469103,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1567,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5469596,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1568,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.547022,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1569,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.547068,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1570,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5471752,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1571,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5472257,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1572,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5472937,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1573,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5473368,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1574,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5473962,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1575,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.547441,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1576,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.547501,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1577,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5475464,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1578,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5476065,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1579,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5476482,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1580,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5477047,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1581,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.547744,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1582,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5478015,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1583,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5478473,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1584,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,66,UDP,26,CoAP,18.0,1655374276.5479062,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1585,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,36315.0
IPv6,120,UDP,80,CoAP,72.0,1655374276.5479484,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1586,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,67,UDP,27,CoAP,19.0,1655374276.5480044,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1587,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,36315.0
IPv6,121,UDP,81,CoAP,73.0,1655374276.5480454,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44943.0,COAP,COAP.pcapng,1588,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,36315.0
IPv6,67,UDP,27,CoAP,19.0,1655374276.5481026,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44943.0,5683.0,COAP,COAP.pcapng,1589,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,36315.0
